Facility ID,Facility name,Company name,City,Address,Postal code,Province,Latitude,Longitude,Total emissions,Units,Report year,Industry classification,Industry classification link,Facility information,Facility details
10618,Revolution VSC LP,Revolution VSC LP,Sainte-Catherine, 1200 Garnier Street,J5c1b4,Quebec,45.4,-73.6,51.04,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Non-Ferrous Foundries (except Die-Casting),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=331529,https://climate-change.canada.ca/facility-emissions/GHGRP-G10618-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110618&GoCTemplateCulture=en-CA
"
10619,MEG Christina Lake Cogeneration Facility,MEG Energy Corp.,Regional Municipality of Wo,,T2T6N9,Alberta,55.66638,-110.71404,1 193.74,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,In-situ oil sands extraction,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211141,https://climate-change.canada.ca/facility-emissions/GHGRP-G10619-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110619&GoCTemplateCulture=en-CA
"
10620,MOSAIC POTASH ESTERHAZY - K2 SITE,MOSAIC POTASH ESTERHAZY LIMITED PARTNERSHIP,Esterhazy,  Highway 22 Highway,S0A0X0,Saskatchewan,50.6574,-101.8422,89.71,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Potash Mining,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=212396,https://climate-change.canada.ca/facility-emissions/GHGRP-G10620-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110620&GoCTemplateCulture=en-CA
"
10621,New Forest Paper Mills LP,New Forest Paper Mills LP,Scarborough, 333 Progress Avenue,M1P2Z7,Ontario,43.7749,-79.2648,57.99,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Paperboard Mills,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=322130,https://climate-change.canada.ca/facility-emissions/GHGRP-G10621-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110621&GoCTemplateCulture=en-CA
"
10622,Thorold Cogen Generating Station,Northland Power Inc.,Thorold, 90 Allanburg Road,L2V0A8,Ontario,43.106,-79.1988,54.25,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Fossil-Fuel Electric Power Generation,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=221112,https://climate-change.canada.ca/facility-emissions/GHGRP-G10622-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110622&GoCTemplateCulture=en-CA
"
10625,PEI Energy Systems,PEI Energy Systems,Charlottetown, 40  Riverside Drive,C1A9M2,Prince Edward Island,46.2516,-63.1078,27.91,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Waste Treatment & Disposal,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=562210,https://climate-change.canada.ca/facility-emissions/GHGRP-G10625-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110625&GoCTemplateCulture=en-CA
"
10626,PotashCorp Rocanville,PotashCorp,Rocanville,0,S0A3L0,Saskatchewan,50.4613,-101.5356,123.5,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Potash Mining,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=212396,https://climate-change.canada.ca/facility-emissions/GHGRP-G10626-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110626&GoCTemplateCulture=en-CA
"
10627,Genesee Mine,Prairie Mines & Royality ULC,Warburg, 50455 Highway 770 Highway,T0C2T0,Alberta,53.3294,-114.2903,44.15,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Subbituminous Coal Mining,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=212115,https://climate-change.canada.ca/facility-emissions/GHGRP-G10627-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110627&GoCTemplateCulture=en-CA
"
10632,HUMBERSTONE LANDFILL,Regional Municipality of Niagara,Welland, 700  Humberstone Road,L3B3X4,Ontario,42.964,-79.2737,77.02,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Waste Treatment & Disposal,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=562210,https://climate-change.canada.ca/facility-emissions/GHGRP-G10632-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110632&GoCTemplateCulture=en-CA
"
10633,Roland Thibault Inc.,Roland Thibault inc.,Ste-Cécile-de-Milton, 702 route 137,J0E2C0,Quebec,45.27374,-72.4628,46.54,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Waste Treatment & Disposal,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=562210,https://climate-change.canada.ca/facility-emissions/GHGRP-G10633-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110633&GoCTemplateCulture=en-CA
"
10634,Sanofi Pasteur Limited,Sanofi Pasteur Limited,Toronto, 1755 Steeles Avenue,M2R3T4,Ontario,43.7868,-79.4645,53.97,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Pharmaceutical & Medicine Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=325410,https://climate-change.canada.ca/facility-emissions/GHGRP-G10634-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110634&GoCTemplateCulture=en-CA
"
10635,Ermine Power Station,Saskatchewan Power Corporation,Rural Municipality of Oakda,,N/A,Saskatchewan,51.873,-109.0399,137.37,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Fossil-Fuel Electric Power Generation,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=221112,https://climate-change.canada.ca/facility-emissions/GHGRP-G10635-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110635&GoCTemplateCulture=en-CA
"
10636,West End Water Pollution Control Plant,City of Sault Ste. Marie,Sault Ste. Marie, 55 Allen's Side Road,P6C5P4,Ontario,46.5243,-84.4077,0.79,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Sewage Treatment Facilities,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=221320,https://climate-change.canada.ca/facility-emissions/GHGRP-G10636-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110636&GoCTemplateCulture=en-CA
"
10638,West Doe Plant,Spectra Energy Midstream Corporation,Peace River Regional Distri, 1094 222 Road,V1G 4E7,British Columbia,55.958,-120.2026,59.84,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G10638-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110638&GoCTemplateCulture=en-CA
"
10639,Leismer SAGD Bitumen Battery,Athabasca Oil Corporation,Conklin,,N/A,Alberta,55.81539,-111.4444,535.09,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,In-situ oil sands extraction,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211141,https://climate-change.canada.ca/facility-emissions/GHGRP-G10639-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110639&GoCTemplateCulture=en-CA
"
10640,Technocell inc,Technocell Inc.,Drummondville, 3075 Kunz,J2C6Y4,Quebec,45.87548,-72.54322,15.69,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Paper (except Newsprint) Mills,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=322121,https://climate-change.canada.ca/facility-emissions/GHGRP-G10640-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110640&GoCTemplateCulture=en-CA
"
10641,Skookumchuck Operation,Skookumchuck Pulp Inc.,Skookumchuck, 4501 Farstad Way,V0B2E0,British Columbia,49.91901,-115.764,61.87,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Chemical Pulp Mills,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=322112,https://climate-change.canada.ca/facility-emissions/GHGRP-G10641-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110641&GoCTemplateCulture=en-CA
"
10643,Tenaris Algoma Tubes,Algoma Tubes Inc.,Sault Ste. Marie, 547 Wallace Terrace Street,P6C1L9,Ontario,46.5297,-84.3688,72.26,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Iron & Steel Pipes & Tubes Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=331210,https://climate-change.canada.ca/facility-emissions/GHGRP-G10643-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110643&GoCTemplateCulture=en-CA
"
10644,Main Campus,Dalhousie University,London, 1151 Richmond Street Street South,N6A3K7,Ontario,43.013,-81.274,49.69,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Universities,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=611310,https://climate-change.canada.ca/facility-emissions/GHGRP-G10644-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110644&GoCTemplateCulture=en-CA
"
10645,Canfor Green Energy Combined Heat and Power Plant,Canadian Forest Products Ltd.,Grande Prairie, 8701 108 Street,T8V4C5,Alberta,55.1602,-118.8184,7.97,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Other Electric Power Generation,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=221119,https://climate-change.canada.ca/facility-emissions/GHGRP-G10645-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110645&GoCTemplateCulture=en-CA
"
10646,Halton Hills Generating Station,TransCanada Energy Ltd.,Halton Hills, 7870 Sixth Line South,L7G4S6,Ontario,43.55882,-79.85249,427.88,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Fossil-Fuel Electric Power Generation,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=221112,https://climate-change.canada.ca/facility-emissions/GHGRP-G10646-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110646&GoCTemplateCulture=en-CA
"
10648,St George Campus,The Governing Council of the University of Toronto,Toronto, 27  King's College Circle Road,M5S1A1,Ontario,43.66579,-79.39917,80.34,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Universities,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=611310,https://climate-change.canada.ca/facility-emissions/GHGRP-G10648-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110648&GoCTemplateCulture=en-CA
"
10649,Magog Landfill Bestan Inc.,Waste Management of Canada Corporation,Magog, 1994 D'Ayer's Cliff Street,J1X5A8,Quebec,45.2179,-72.148,68.8,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Waste Treatment & Disposal,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=562210,https://climate-change.canada.ca/facility-emissions/GHGRP-G10649-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110649&GoCTemplateCulture=en-CA
"
10650,Willow Creek Mine,Conuma Coal Resources Ltd.,Chetwynd, 11657 Willow Creek Forest Service Road Road,V0C1J0,British Columbia,55.40133,-122.20436,2.24,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Bituminous Coal Mining,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=212114,https://climate-change.canada.ca/facility-emissions/GHGRP-G10650-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110650&GoCTemplateCulture=en-CA
"
10651,Edson O.S.B.,Weyerhaeuser Company Limited,Edson, 2509 Aspen Drive,T7E1S8,Alberta,53.59306,-116.3903,21.62,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Waferboard Mills,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=321217,https://climate-change.canada.ca/facility-emissions/GHGRP-G10651-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110651&GoCTemplateCulture=en-CA
"
10652,Keele Campus,York University,Toronto, 4700  Keele Street,M3J1P3,Ontario,43.7742,-79.5023,56.64,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Universities,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=611310,https://climate-change.canada.ca/facility-emissions/GHGRP-G10652-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110652&GoCTemplateCulture=en-CA
"
10653,Zellstoff Celgar Limited Partnership,Zellstoff Celgar Limited Partnership,Castlegar, 1921 Arrow Lakes Drive,V1N3H9,British Columbia,49.3357,-117.728,116.58,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Chemical Pulp Mills,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=322112,https://climate-change.canada.ca/facility-emissions/GHGRP-G10653-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110653&GoCTemplateCulture=en-CA
"
10656,Carson Creek GP 4-23,Accel Canada Holdings Limited,Whitecourt,,N/A,Alberta,54.28493,-115.69846,41.21,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G10656-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110656&GoCTemplateCulture=en-CA
"
10657,Quebec Silicon LP,Silicium Québec SEC,Bécancour, 6500 Yvon-Trudeau Street,G9H2V8,Quebec,46.3712,-72.3881,177.41,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Iron & Steel Mills & Ferro-Alloy Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=331110,https://climate-change.canada.ca/facility-emissions/GHGRP-G10657-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110657&GoCTemplateCulture=en-CA
"
10658,POTASH CORP - LANIGAN DIVISION,PotashCorp,Lanigan,,S0K2M0,Saskatchewan,51.8464,-105.192,85.35,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Potash Mining,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=212396,https://climate-change.canada.ca/facility-emissions/GHGRP-G10658-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110658&GoCTemplateCulture=en-CA
"
10659,Seal 04-33-082-15W5,Baytex Energy Ltd,Seal Lake,,A9A9A9,Alberta,56.0904,-116.1731,15.19,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,In-situ oil sands extraction,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211141,https://climate-change.canada.ca/facility-emissions/GHGRP-G10659-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110659&GoCTemplateCulture=en-CA
"
10660,Montney Gas Processing and Production IF-a,Shell Canada Limited - 1,Fort St. John,,N/A,British Columbia,55.929,-120.894,171.82,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G10660-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110660&GoCTemplateCulture=en-CA
"
10661,Glacier Sour Gas Plant 05-02,Advantage Oil & Gas Ltd.,N/A,,N/A,Alberta,55.5541,-119.7554,173.33,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G10661-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110661&GoCTemplateCulture=en-CA
"
10662,Emerald Energy from Waste Inc.,Emerald Energy From Waste Inc.,Brampton, 7656  Bramalea Road,L6T5M5,Ontario,43.697,-79.6826,89.45,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Waste Treatment & Disposal,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=562210,https://climate-change.canada.ca/facility-emissions/GHGRP-G10662-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110662&GoCTemplateCulture=en-CA
"
10663,111 Progress,Atlantic Packaging Products Ltd.,Scarborough, 111 Progress Avenue,M1P2Y9,Ontario,43.7718,-79.2735,49.26,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Paperboard Mills,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=322130,https://climate-change.canada.ca/facility-emissions/GHGRP-G10663-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110663&GoCTemplateCulture=en-CA
"
10664,Brampton Brick Limited,Brampton Brick Limited,Brampton, 225 Wanless Drive,L7A1E9,Ontario,43.7211,-79.8164,73.2,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Clay Building Material & Refractory Mfg.,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=327120,https://climate-change.canada.ca/facility-emissions/GHGRP-G10664-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110664&GoCTemplateCulture=en-CA
"
10667,Canadian Mist Distillers Limited,Canadian Mist Distillers Ltd.,Collingwood, 202 MacDonald Road,L9Y4J2,Ontario,44.4968,-80.1925,10.94,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Distilleries,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=312140,https://climate-change.canada.ca/facility-emissions/GHGRP-G10667-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110667&GoCTemplateCulture=en-CA
"
10668,Northern Prairie Thermal Electric Power Plant,"Grande Prairie Generation, Inc.",Sexsmith,"  RR#1, Site 14, Box 15",T0H3C0,Alberta,55.3405,-119.2185,80.13,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Fossil-Fuel Electric Power Generation,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=221112,https://climate-change.canada.ca/facility-emissions/GHGRP-G10668-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110668&GoCTemplateCulture=en-CA
"
10669,Mine Canadian Malartic GP,Canadian Malartic GP,Malartic, 100 Chemin du Lac Mourier,J0Y 1Z0,Quebec,48.12451,-78.12927,182.72,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Gold & Silver Ore Mining,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=212220,https://climate-change.canada.ca/facility-emissions/GHGRP-G10669-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110669&GoCTemplateCulture=en-CA
"
10670,DAPP Power LP,DAPP Power LP,Westlock,,T7P 2N9,Alberta,54.41587,-114.17433,5.45,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Other Electric Power Generation,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=221119,https://climate-change.canada.ca/facility-emissions/GHGRP-G10670-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110670&GoCTemplateCulture=en-CA
"
10671,Jackfish 2 SAGD Plant,Devon Canada Corporation,Conklin,,N/A,Alberta,55.52455,-110.99875,757.27,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,In-situ oil sands extraction,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211141,https://climate-change.canada.ca/facility-emissions/GHGRP-G10671-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110671&GoCTemplateCulture=en-CA
"
10673,Usine de Valleyfield,Diageo Canada Inc.,Salaberry-de-Valleyfield, 1 Salaberry,J6T2G9,Quebec,45.2561,-74.1197,32.44,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Distilleries,http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=312140,https://climate-change.canada.ca/facility-emissions/GHGRP-G10673-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110673&GoCTemplateCulture=en-CA
"
10675,Horn River Comp Stn c-067-K,Encana Corporation,n/a,,N/A,British Columbia,59.4729,-122.3344,66.64,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2017,Oil and Gas Extraction (except oil sands),http://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=307532&CVD=307548&CST=01012017&CLV=5&MLV=5&CPV=211110,https://climate-change.canada.ca/facility-emissions/GHGRP-G10675-2017.html ,"http://indicators-map.canada.ca/App/Detail?id=0110675&GoCTemplateCulture=en-CA
"
